"description","seller","seller/address/0","seller/address/1","seller/address/2","seller/address/3","seller/address/4","seller/averageRating","seller/businessName","seller/id","seller/name","seller/phone","seller/reviewsCount","seller/url","galleryThumbnails/0","galleryThumbnails/1","galleryThumbnails/2","galleryThumbnails/3","galleryThumbnails/4","galleryThumbnails/5","galleryThumbnails/6","author","listPrice","listPrice/currency","listPrice/value","title","url","hasReviews","price","price/currency","price/value","shippingPrice","shippingPrice/currency","shippingPrice/value","delivery","stars","inStock","categoryPageData/isSponsored","categoryPageData/productPosition","categoryPageData/saleSummary"
"Defy Boring with the iconic Pebble Keys 2 K380s Bluetooth keyboard. The Pebble 2 collection of wireless keyboards comes in a choice of fresh colors – made with recycled plastic (1). Pick the one that suits your vibe. Its minimalist, lightweight, streamlined shape and sleek curves make it as iconic as you and super portable to take it wherever you go. Easily switch between up to 3 wireless devices across OSs (Windows, macOS, iPadOS, iOS, ChromeOS, Android) with a press of the Easy-Switch buttons. The wireless keyboard also features Fn shortcut keys such as screen capture, search, voice dictation and the emoji menu to free up your time. You can customize these 10 Fn shortcut keys to do everyday actions like opening your favorite applications instantly, assigning keyboard shortcuts (copy/paste) and much more with Logi Options+ app (2). Welcome to the comfort zone. The Pebble Keys 2 K380s Keyboard offers comfy and precise typing with scooped, low-profile keys for a familiar and quiet, laptop-like typing experience. This wireless Bluetooth keyboard gives you hours of use with a 3-year battery (3), auto-sleep power-saving mode and 50% more battery life (4) to keep you going for longer. Batteries included.",,"410 Terry Ave N","Seattle","WA","98109","US",,"Amazon.com, Inc.",,"Amazon.com","1-206-266-1000",,"https://www.amazon.com","https://m.media-amazon.com/images/I/31Mp-Xd6XHL._AC_US.jpg","https://m.media-amazon.com/images/I/51fKHEgzawL._AC_US.jpg","https://m.media-amazon.com/images/I/41XGFhDTBiL._AC_US.jpg","https://m.media-amazon.com/images/I/41FGlNzZLXL._AC_US.jpg","https://m.media-amazon.com/images/I/515Pka7pPYL._AC_US.jpg","https://m.media-amazon.com/images/I/51cjyTD6Z2L._AC_US.jpg",,,,"$","39.99","Logitech Pebble Keys 2 K380s, Multi-Device Bluetooth Wireless Keyboard with Customizable Shortcuts, Slim and Portable, Easy-Switch for Windows, macOS, iPadOS, Android, Chrome OS - Tonal Graphite","https://www.amazon.com/dp/B0BT4DP7SC","true",,"$","34.99",,,,"Saturday, January 25","4.4","true","true","130",
,,,,,,,,,"A2EGOS4TIM8YUH","OMO MAISON",,,"https://www.amazon.com/sp?seller=A2EGOS4TIM8YUH","https://m.media-amazon.com/images/I/41I4S1uPpKL._AC_US.jpg","https://m.media-amazon.com/images/I/41TlpF-9N2L._AC_US.jpg","https://m.media-amazon.com/images/I/51IR2wTNi2L._AC_US.jpg","https://m.media-amazon.com/images/I/51ITCyC+xGL._AC_US.jpg","https://m.media-amazon.com/images/I/41KGfc2UErL._AC_US.jpg","https://m.media-amazon.com/images/I/41G4X+izLzL._AC_US.jpg",,,,"$","20.99","OMOTON Bluetooth Keyboard for iPad 10th Generation, iPad 10.2 (9th/8th/7th), iPad Pro 13/12.9/11 inch, iPad Air 13/11 inch, iPad Air 5th/4th Gen, iPad Mini and More Bluetooth Enabled Devices, White","https://www.amazon.com/dp/B00GD1BGYO","true",,"$","18.99",,,,"Saturday, January 25","4.5","true","true","110",
,,,,,,,,,"A9TV4QL8DFMM5","AULA MALL",,,"https://www.amazon.com/sp?seller=A9TV4QL8DFMM5","https://m.media-amazon.com/images/I/415mXMFdlLL._AC_US.jpg","https://m.media-amazon.com/images/I/41LT5Xh2cvL._AC_US.jpg","https://m.media-amazon.com/images/I/51GQ0sXOH2L._AC_US.jpg","https://m.media-amazon.com/images/I/51CjGSt-1YL._AC_US.jpg","https://m.media-amazon.com/images/I/51ZOA9oKNxL._AC_US.jpg","https://m.media-amazon.com/images/I/511JN11nU5L._AC_US.jpg","https://m.media-amazon.com/images/I/51TH3ZhPrmL._AC_US.jpg",,,,,"AULA F99 Pro Wireless Mechanical Keyboard with Knob,Tri-Mode BT5.0/USB-C/2.4GHz Hot Swappable Keyboard,Pre-lubed Switches,Gasket Structure,RGB Backlit Computer Gaming Keyboard (Side Printed Black)","https://www.amazon.com/dp/B0DKNDPKV3","true",,"$","89.89",,,,"Saturday, January 25","4.6","true","true","102",
,,,,,,,,,"A21SIR04PCZ8SI","IQUYIUL",,,"https://www.amazon.com/sp?seller=A21SIR04PCZ8SI","https://m.media-amazon.com/images/I/414IrfzebjL._AC_US.jpg","https://m.media-amazon.com/images/I/41CsX2gTM6L._AC_US.jpg","https://m.media-amazon.com/images/I/41Bvz1l2dHL._AC_US.jpg","https://m.media-amazon.com/images/I/41JQ+zBDsFL._AC_US.jpg","https://m.media-amazon.com/images/I/51uUwldIeTL._AC_US.jpg","https://m.media-amazon.com/images/I/41eJQ6rSBQL._AC_US.jpg",,,,,,"FFJ Portable 60% Mechanical Gaming Keyboard, Anti-ghostin, White LED Backlight, Compact 68 Keys Mini Wired Keyboard with Linear Red Switch for Windows Laptop PC Mac Gamer - Black","https://www.amazon.com/dp/B0DH1X4XP2","true",,"$","24.99",,,,"Saturday, January 25","4.5","true","true","129",
,,,,,,,,,"A2FK9EP27A6ZE6","Redragon Shop",,,"https://www.amazon.com/sp?seller=A2FK9EP27A6ZE6","https://m.media-amazon.com/images/I/41u23-TuswL._AC_US.jpg","https://m.media-amazon.com/images/I/51+v-eNWL0L._AC_US.jpg","https://m.media-amazon.com/images/I/41MwHFQsloL._AC_US.jpg","https://m.media-amazon.com/images/I/41CSFeFefLL._AC_US.jpg","https://m.media-amazon.com/images/I/51XKFn4e+LL._AC_US.jpg","https://m.media-amazon.com/images/I/415euWIzguL._AC_US.jpg",,,,,,"Redragon K656 PRO 3-Mode Wireless RGB Gaming Keyboard, 100 Keys Mechanical Keyboard w/Translucent Board, Hot-Swappable Socket, Sound Absorbing Foam & Custom Tactile Switch, Gradient BlueMade","https://www.amazon.com/dp/B0C1ZK2G3R","true",,"$","64.99",,,,"Saturday, January 25","4.4","true","true","125",
,,,,,,,,,"AMMTFYVBWHRU","XISOGUU",,,"https://www.amazon.com/sp?seller=AMMTFYVBWHRU","https://m.media-amazon.com/images/I/41wQBcemX7L._AC_US.jpg","https://m.media-amazon.com/images/I/41sZRoYLvML._AC_US.jpg","https://m.media-amazon.com/images/I/51u9WHqURsL._AC_US.jpg","https://m.media-amazon.com/images/I/410afxV9tVL._AC_US.jpg","https://m.media-amazon.com/images/I/51oMfWShtNL._AC_US.jpg","https://m.media-amazon.com/images/I/416Z9VXjFBL._AC_US.jpg","https://m.media-amazon.com/images/I/413Mzf2TGwL._AC_US.jpg",,,,,"Wireless 61% Mechanical Keyboard, Modes BT5.0/2.4G/Wired, Backlit Ultra-Compact 68Keys Gaming Keyboard with Stand-Alone Arrow/Control Keys (Red Switch)","https://www.amazon.com/dp/B0CL47M5CY","true",,"$","19.99",,,,"Saturday, January 25","4.2","true","true","127",
,,,,,,,,,"AZ1RQDED92VC","Womier SHOP",,,"https://www.amazon.com/sp?seller=AZ1RQDED92VC","https://m.media-amazon.com/images/I/51BnV5GDk2L._AC_US.jpg","https://m.media-amazon.com/images/I/51S2d3apr+L._AC_US.jpg","https://m.media-amazon.com/images/I/61CMnzJdpRL._AC_US.jpg","https://m.media-amazon.com/images/I/51JnpfEysPL._AC_US.jpg","https://m.media-amazon.com/images/I/51kt4g5F55L._AC_US.jpg","https://m.media-amazon.com/images/I/51vWXajV8wL._AC_US.jpg",,,,,,"Womier 75% Gaming Keyboard Retro with Knob Control Creamy Hot Swappable Mechanical Keyboard, Custom RGB Keyboard TPO and Gasket Mount,Pre-lubed Stabilizer for Mac/Win","https://www.amazon.com/dp/B0D41GS3DP","true",,"$","69.99",,,,"Saturday, January 25","5","true","true","126",
,,,,,,,,,"AWKOSVBYP5OV","Luzarriba",,,"https://www.amazon.com/sp?seller=AWKOSVBYP5OV","https://m.media-amazon.com/images/I/51PikV6NF4L._AC_US.jpg","https://m.media-amazon.com/images/I/610t2iow83L._AC_US.jpg","https://m.media-amazon.com/images/I/41YXiNniHTL._AC_US.jpg","https://m.media-amazon.com/images/I/510otBLVS1L._AC_US.jpg","https://m.media-amazon.com/images/I/51dDEDV9t1L._AC_US.jpg","https://m.media-amazon.com/images/I/51q5whElThL._AC_US.jpg",,,,,,"Backlit Computer Keyboards, Wired USB LED Keyboard with 7 Colors Backlight, Plug and Play, Waterproof, Full Size Quiet Computer Keyboard for Windows Desktop, PC, Laptop, Gaming","https://www.amazon.com/dp/B0D9LWMZDY","true",,"$","24.99",,,,"Saturday, January 25","4.7","true","true","123",
"Product DescriptionAmazon Basics USB Wired Computer Keyboard and Wired Mouse Bundle PackFrom the ManufacturerAmazon Basics",,"410 Terry Ave N","Seattle","WA","98109","US",,"Amazon.com, Inc.",,"Amazon.com","1-206-266-1000",,"https://www.amazon.com","https://m.media-amazon.com/images/I/41QQ00EE2aL._AC_US.jpg","https://m.media-amazon.com/images/I/31eCI9mDtAL._AC_US.jpg","https://m.media-amazon.com/images/I/31ezEk8FByL._AC_US.jpg","https://m.media-amazon.com/images/I/41y-CJRWOVL._AC_US.jpg","https://m.media-amazon.com/images/I/51z7yugfmqL._AC_US.jpg",,,,,,,"Amazon Basics USB Wired Computer Keyboard (QWERTY) and Mouse Bundle Pack, Black","https://www.amazon.com/dp/B00B7GV802","true",,"$","15.4",,,,"Saturday, January 25","4.5","true","true","128",
,,,,,,,,,"A31XCF3C216O31","EPOMAKER",,,"https://www.amazon.com/sp?seller=A31XCF3C216O31","https://m.media-amazon.com/images/I/41hd1Mw3TPL._AC_US.jpg","https://m.media-amazon.com/images/I/51R8R67+GmL._AC_US.jpg","https://m.media-amazon.com/images/I/51cM1XKwf1L._AC_US.jpg","https://m.media-amazon.com/images/I/51MBqGC15-L._AC_US.jpg","https://m.media-amazon.com/images/I/51CF-7zQBYL._AC_US.jpg","https://m.media-amazon.com/images/I/51YNISFYqUL._AC_US.jpg",,,,"$","89.99","EPOMAKER TH80 SE Gasket 75% Mechanical Keyboard, NKRO Hot Swappable RGB 2.4Ghz/ Bluetooth 5.0/ Wired Gaming Keyboard with Poron/EVA Foam, 4000mah Battery (Black Purple, Flamingo Switch)","https://www.amazon.com/dp/B0BRZYVKKS","true",,"$","53.99",,,,"Saturday, January 25","4.6","true","true","106",
"Product Description *keys:104 keys *Backlit:Multiple mixed Colors *Weight;622g *Size:43*13.6*2.6cm *Compatibility:Win10/Win8/Win7/Linux/Vista/Mac/IBM PC/Mac OS/Chrome OS/Linux OS  LED Backlit: FN+Backlight key Turn on/off the Rainbow lighting breathing by pressing the key. FN+Page up/Page down key increase/decrease LED lighting brightness. FN+F1-F12 to unlock different functions for each buttons.  What's in the box? 1 x Mechanical feeling Gaming Keyboard 1 x User manual",,,,,,,,,"A3EMGXEAAGM0MF","Boomtek US",,,"https://www.amazon.com/sp?seller=A3EMGXEAAGM0MF","https://m.media-amazon.com/images/I/41k-WCaKRmL._AC_US.jpg","https://m.media-amazon.com/images/I/41GRJ4eqQDL._AC_US.jpg","https://m.media-amazon.com/images/I/51HoZD0ZkRL._AC_US.jpg","https://m.media-amazon.com/images/I/515vWcIFx4L._AC_US.jpg","https://m.media-amazon.com/images/I/41HaQJ6zMkL._AC_US.jpg","https://m.media-amazon.com/images/I/41RahQ403UL._AC_US.jpg","https://m.media-amazon.com/images/I/41W5QVDn+GL._AC_US.jpg",,,,,"Rii RK100+ White Gaming Keyboard,USB Wired Multiple Colors Rainbow LED Backlit Large Size Mechanical Feeling Ultra-Slim Multimedia Office Keyboard Non-Slip for Primer Gaming and Working,Office Device","https://www.amazon.com/dp/B0CCJ2TB1M","true",,"$","14.99",,,,"Saturday, January 25","4.4","true","true","121",
,,,,,,,,,"A2N5Q13T20FFT2","Redragon zone",,,"https://www.amazon.com/sp?seller=A2N5Q13T20FFT2","https://m.media-amazon.com/images/I/41S6oMDRl9L._AC_US.jpg","https://m.media-amazon.com/images/I/518JICNxwXL._AC_US.jpg","https://m.media-amazon.com/images/I/51KlEB8axwL._AC_US.jpg","https://m.media-amazon.com/images/I/51h20cp4JEL._AC_US.jpg","https://m.media-amazon.com/images/I/51OPrSN0X7L._AC_US.jpg","https://m.media-amazon.com/images/I/51WxfXTF2AL._AC_US.jpg",,,,"$","24.99","Redragon K509 RGB-Backlit Gaming Keyboard,104 Keys Wired Mechanical Feeling Low Profile Quiet Keyboard, Spill-Resistant, Anti-Ghosting, Compatible with Windows,macOS, PS4/5, Xbox. Black","https://www.amazon.com/dp/B0797NX6D5","true",,"$","21.99",,,,"Saturday, January 25","4.4","true","true","117",
,,,,,,,,,"A12Z6LDCAYICPE","NPETtech",,,"https://www.amazon.com/sp?seller=A12Z6LDCAYICPE","https://m.media-amazon.com/images/I/41oAH0ClGvL._AC_US.jpg","https://m.media-amazon.com/images/I/51-PCtL95EL._AC_US.jpg","https://m.media-amazon.com/images/I/51sPB2L4IUL._AC_US.jpg","https://m.media-amazon.com/images/I/41jhyX5hB5L._AC_US.jpg","https://m.media-amazon.com/images/I/41XyE6HR2kL._AC_US.jpg","https://m.media-amazon.com/images/I/510MQXJLNOL._AC_US.jpg",,,,,,"NPET K10 Wired Gaming Keyboard, RGB Backlit, Spill-Resistant Design, Multimedia Keys, Quiet Silent USB Membrane Keyboard for Desktop, Computer, PC (Purple)","https://www.amazon.com/dp/B098JVBM6W","true",,"$","26.99",,,,"Saturday, January 25","4.6","true","true","120",
,,,,,,,,,"A37H6AYBLM0PCO","8Bitdo Official US",,,"https://www.amazon.com/sp?seller=A37H6AYBLM0PCO","https://m.media-amazon.com/images/I/415iI6ZpWmL._AC_US.jpg","https://m.media-amazon.com/images/I/41Y6q1+U7xL._AC_US.jpg","https://m.media-amazon.com/images/I/21qcJLN6-eL._AC_US.jpg","https://m.media-amazon.com/images/I/212T74-x6FL._AC_US.jpg","https://m.media-amazon.com/images/I/318nuzzKsCL._AC_US.jpg","https://m.media-amazon.com/images/I/41DXvjUta5L._AC_US.jpg","https://m.media-amazon.com/images/I/51Xvm6K49rL._AC_US.jpg",,,,,"8BitDo Retro 108 Mechanical Keyboard with 108 Keys and Integrated Numpad, Bluetooth/2.4G/USB-C Hot Swappable Wireless Gaming Keyboard for Windows and Android - N Edition","https://www.amazon.com/dp/B0DKXH5WCD","true",,"$","119.99",,,,"Saturday, January 25","5","true","true","118",
,,,,,,,,,"A3L36BA68EZ2I7","BOOGiiO",,,"https://www.amazon.com/sp?seller=A3L36BA68EZ2I7","https://m.media-amazon.com/images/I/51N56wBK6LL._AC_US.jpg","https://m.media-amazon.com/images/I/61MKHpTgvWL._AC_US.jpg","https://m.media-amazon.com/images/I/51Fk6cxVKkL._AC_US.jpg","https://m.media-amazon.com/images/I/41e2zQScQPL._AC_US.jpg","https://m.media-amazon.com/images/I/51D+UaKiFCL._AC_US.jpg","https://m.media-amazon.com/images/I/51AxE+YR-cL._AC_US.jpg","https://m.media-amazon.com/images/I/51Xa1c+wr+L._AC_US.jpg",,,"$","26.99","Large Print Computer Keyboard, Wired USB High Contrast Keyboard with Oversized Print Letters for Visually Impaired Low Vision Individuals (Yellow+Black)","https://www.amazon.com/dp/B07QR3YHPK","true",,"$","19.99",,,,"Saturday, January 25","4.4","true","true","116",
"Are you looking for a reliable companion who won't let you down at work or in your home office? The CHERRY STREAM KEYBOARD is the perfect choice. The cable keyboard is particularly impressive thanks to the high-quality CHERRY SX scissor mechanism. This stands for excellent tactile typing feel and is particularly precise. The volume when typing on the USB keyboard has been reduced even further compared to the previous model. This makes the PC keyboard the first choice if you like to write quietly. Thanks to the integrated metal plate and the eight rubber pads on the underside, the STREAM KEYBOARD scores with ideal torsional stiffness, stability, and durability. The easy-to-read key labeling is abrasion-resistant and therefore remains legible even after a long time. The Office Keyboard also has ten practical additional keys for office and multimedia: Volume control, lock Windows, start calculator, etc. Three status LEDs built directly into the respective keys show at a glance whether CAPS LOCK, NUM, and SCROLL are activated. Discover the computer keyboard ""CHERRY STREAM KEYBOARD"" - perfect for frequent typists with the highest demands on quality and typing feel!",,,,,,,,,"AK7PAPV76H5NA","CHERRY AMERICAS",,,"https://www.amazon.com/sp?seller=AK7PAPV76H5NA","https://m.media-amazon.com/images/I/31qs83vbQ8L._AC_US.jpg","https://m.media-amazon.com/images/I/419qZ8j2HmL._AC_US.jpg","https://m.media-amazon.com/images/I/41doTbxdhAL._AC_US.jpg","https://m.media-amazon.com/images/I/31ABeWOmeiL._AC_US.jpg","https://m.media-amazon.com/images/I/41NFKQFOAjL._AC_US.jpg","https://m.media-amazon.com/images/I/41dA93bEJlL._AC_US.jpg",,,,"$","35","CHERRY Stream Keyboard Wired USB SX Scissors Mechanism QWERTY Whisper-Quiet Silent Keystroke for Home Office, Work or Personal Computer. Black","https://www.amazon.com/dp/B07Z1KH3PL","true",,"$","24.99",,,,"Saturday, January 25","4.5","true","true","113",
"The RockJam Keyboard Piano Super Kit includes a 61-key keyboard, a keyboard stand, a keyboard bench, and a pair of high-quality over-ear headphones all in one box. The 61 key keyboard piano has the latest chipset (2020) that provides you with the highest quality sound output and functionality including 200 tones, 200 rhythms & 40 Demo songs that are all played through the two integrated stereo speakers. It also has USB and AUX inputs that allow you to play along with your favorite songs via any mobile device or USB stick (MP3) through the keyboard itself. This keyboard can be powered by both batteries (6 x 1. 5V Size D batteries) and main power (Mains power adapter included) so it can be used both portably and in the home. To accompany all of the above the keyboard piano has a record and playback function (46 note memory, ) three teaching modes, metronome, split keyboard mode, sustain and transpose are all easily accessible from the clear LED display on the keyboard. To complement this high-performance keyboard is a durable and stable keyboard bench, a keyboard stand and high quality over the ear headphones so you can practice in privacy without disturbing others. For the budding musician, this package also includes access to exclusive content within the Simply Piano application (IOS & Android) which means you can be playing along to your favorite songs in minutes. TakeLessons also provides you with face to face and group lessons.",,"410 Terry Ave N","Seattle","WA","98109","US",,"Amazon.com, Inc.",,"Amazon.com","1-206-266-1000",,"https://www.amazon.com","https://m.media-amazon.com/images/I/51nP5hcOKqL._AC_US.jpg","https://m.media-amazon.com/images/I/51JgexeDJsL._AC_US.jpg","https://m.media-amazon.com/images/I/51Mphc58NrL._AC_US.jpg","https://m.media-amazon.com/images/I/41MUwH1pYqL._AC_US.jpg","https://m.media-amazon.com/images/I/41WooVMXu2L._AC_US.jpg","https://m.media-amazon.com/images/I/51alaDJENsL._AC_US.jpg",,,,,,"RockJam 61 Key Keyboard Piano Stand With Pitch Bend Kit, Piano Bench, Headphones, Simply Piano App & Keynote Stickers","https://www.amazon.com/dp/B083ZCWWWK","true",,"$","109.99",,,,"Saturday, January 25","4.5","true","true","119",
,,,,,,,,,"A3FOQ4IA2SQGSM","LIZRROT STORE",,,"https://www.amazon.com/sp?seller=A3FOQ4IA2SQGSM","https://m.media-amazon.com/images/I/41E2V9w4knL._AC_US.jpg","https://m.media-amazon.com/images/I/510GFtHLfrL._AC_US.jpg","https://m.media-amazon.com/images/I/51KQuLm9PgL._AC_US.jpg","https://m.media-amazon.com/images/I/41l3nD-MofL._AC_US.jpg","https://m.media-amazon.com/images/I/51flzhKfNcL._AC_US.jpg","https://m.media-amazon.com/images/I/412DDv8OHdL._AC_US.jpg",,,,"$","39.99","Wireless Keyboard and Mouse Combo - Dual System RGB Backlit Mouse and Keyboard,2.4G Rechargeable,Full-Sized Ergonomic Silent Design with Phone Holder for Windows Mac PC Laptop","https://www.amazon.com/dp/B0DDBHPRKJ","true",,"$","37.99",,,,"Saturday, January 25","4.4","true","true","147",
,,,,,,,,,"A2HZ6DMACCHCOH","Keychron",,,"https://www.amazon.com/sp?seller=A2HZ6DMACCHCOH","https://m.media-amazon.com/images/I/41+xrndGh8L._AC_US.jpg","https://m.media-amazon.com/images/I/51hn43itBXL._AC_US.jpg","https://m.media-amazon.com/images/I/412uL5HXaFL._AC_US.jpg","https://m.media-amazon.com/images/I/51oFmAsOZrL._AC_US.jpg","https://m.media-amazon.com/images/I/51SUPQ6RJWL._AC_US.jpg","https://m.media-amazon.com/images/I/41oXtu1tP5L._AC_US.jpg",,,,,,"Keychron K2 75% Layout Bluetooth Wireless Mechanical Gaming Keyboard with Gateron G Pro Brown Switch/White LED Backlit/USB C/Anti Ghosting/N-Key Rollover, 84 Keys, for Mac Windows-Version 2","https://www.amazon.com/dp/B07QBPDWLS","true",,"$","79.99",,,,"Saturday, January 25","4.4","true","true","116",
,,,,,,,,,"AXJ7S3LELUBUU","JYH US",,,"https://www.amazon.com/sp?seller=AXJ7S3LELUBUU","https://m.media-amazon.com/images/I/31fLHFzmPpL._AC_US.jpg","https://m.media-amazon.com/images/I/51IJJY2mJ0L._AC_US.jpg","https://m.media-amazon.com/images/I/51pZ9p+8GkL._AC_US.jpg","https://m.media-amazon.com/images/I/41mEaA5i2AL._AC_US.jpg","https://m.media-amazon.com/images/I/41x-gbIv6AL._AC_US.jpg","https://m.media-amazon.com/images/I/41EDRcG60xL._AC_US.jpg",,,,"$","39.99","Wireless Keyboard and Mouse Combo, Quasio Full-Sized 2.4GHz Wireless Keyboard with Comfortable Palm Rest and Optical Wireless Mouse for Windows, Mac OS PC/Desktops/Computer/Laptops (Black)","https://www.amazon.com/dp/B09N6VYHTX","true",,"$","35.99",,,,"January 28 - February 4","4.3","true","true","145",
,,,,,,,,,"A1IWU32MOSPJFY","AceGadget",,,"https://www.amazon.com/sp?seller=A1IWU32MOSPJFY","https://m.media-amazon.com/images/I/41KHdOp9qGL._AC_US.jpg","https://m.media-amazon.com/images/I/517y21rwg7L._AC_US.jpg","https://m.media-amazon.com/images/I/51ghKlkw02L._AC_US.jpg","https://m.media-amazon.com/images/I/51T2h7eqimL._AC_US.jpg","https://m.media-amazon.com/images/I/51FLCJnVCHL._AC_US.jpg","https://m.media-amazon.com/images/I/51vTUkFSR-L._AC_US.jpg",,,,,,"RK ROYAL KLUDGE RK96 RGB Limited Ed, 90% 96 Keys Wireless Triple Mode BT5.0/2.4G/USB-C Hot Swappable Mechanical Keyboard w/Wrist Rest, Software Support & Massive Battery, RK Yellow Switch","https://www.amazon.com/dp/B0BQ732228","true",,"$","89.99",,,,"Saturday, January 25","4.6","true","true","111",
,,,,,,,,,"A3OWNXQM2IA5GK","Trueq Tech",,,"https://www.amazon.com/sp?seller=A3OWNXQM2IA5GK","https://m.media-amazon.com/images/I/41gaztOMt+L._AC_US.jpg","https://m.media-amazon.com/images/I/51dbWRHrcSL._AC_US.jpg","https://m.media-amazon.com/images/I/41H3BnZGHEL._AC_US.jpg","https://m.media-amazon.com/images/I/41VIezt+zxL._AC_US.jpg","https://m.media-amazon.com/images/I/41jKEOEF6DL._AC_US.jpg","https://m.media-amazon.com/images/I/41zpb5L103L._AC_US.jpg",,,,,,"Wireless Keyboard and Mouse Combo, Retro Round Keycaps, Cute Full-Size Typewriter Keyboard with Phone Holder, Sleep Mode, Click Soft, 2.4GHz Cordless Connection for Windows/PC/Laptop (Pink-Colorful)","https://www.amazon.com/dp/B0CYSMFRNL","true",,"$","36.99",,,,"Saturday, January 25","4.2","true","true","144",
,,,,,,,,,"A2YG2WVMMD1BTL","DIERYA Direct",,,"https://www.amazon.com/sp?seller=A2YG2WVMMD1BTL","https://m.media-amazon.com/images/I/41eYS7PjruL._AC_US.jpg","https://m.media-amazon.com/images/I/51AP-w3wAUL._AC_US.jpg","https://m.media-amazon.com/images/I/51qooK+pCBL._AC_US.jpg","https://m.media-amazon.com/images/I/51qjLouWfoL._AC_US.jpg","https://m.media-amazon.com/images/I/51Wz3MPCDRL._AC_US.jpg","https://m.media-amazon.com/images/I/51mEmb-hvFL._AC_US.jpg",,,,,,"DIERYA T68SE 60% Gaming Mechanical Keyboard,Ultra Compact Mini 68 Key with Red Switches Wired Keyboard,Anti-Ghosting Keys, for Windows Laptops and PC Gamers,White","https://www.amazon.com/dp/B0BGXZF1MD","true",,"$","27.89",,,,"Saturday, January 25","4.6","true","true","114",
,,,,,,,,,"AK7PAPV76H5NA","CHERRY AMERICAS",,,"https://www.amazon.com/sp?seller=AK7PAPV76H5NA","https://m.media-amazon.com/images/I/41DXaSeAhAL._AC_US.jpg","https://m.media-amazon.com/images/I/31AZD-c2GJL._AC_US.jpg","https://m.media-amazon.com/images/I/31WdI-q5OOL._AC_US.jpg","https://m.media-amazon.com/images/I/51DPk05+phL._AC_US.jpg","https://m.media-amazon.com/images/I/413eDbhESlL._AC_US.jpg","https://m.media-amazon.com/images/I/41UYAWHVrdL._AC_US.jpg",,,,,,"Cherry MX Board 3.0 S Wired Gamer Mechanical Keyboard with Aluminum Housing - MX Brown Switches (Slight Clicky) for Gaming and Office - Customizable RGB Backlighting - Full Size - Black","https://www.amazon.com/dp/B0B8FR938D","true",,"$","99.99",,,,"Saturday, January 25","4.6","true","true","148",
,,"410 Terry Ave N","Seattle","WA","98109","US",,"Amazon.com, Inc.",,"Amazon.com","1-206-266-1000",,"https://www.amazon.com","https://m.media-amazon.com/images/I/41eX+PWB2cL._AC_SR38.jpg","https://m.media-amazon.com/images/I/31GAYQpKItL._AC_SR38.jpg","https://m.media-amazon.com/images/I/31xDrFn9hSL._AC_SR38.jpg","https://m.media-amazon.com/images/I/31tXlItbvUL._AC_SR38.jpg","https://m.media-amazon.com/images/I/31Hd-wLd-bL._AC_SR38.jpg","https://m.media-amazon.com/images/I/31Dx-ufnUaS._AC_SR38.jpg","https://m.media-amazon.com/images/I/51q0dvKhoTS._AC_SR38.jpg",,,"$","299","Apple Magic Keyboard: iPad Keyboard case for iPad Pro 11-inch (1st, 2nd, 3rd, 4th gen) and iPad Air (4th, 5th gen, and M2), Great Typing Experience, Built-in trackpad, US English - Black","https://www.amazon.com/dp/B0863BQJMS","true",,"$","224.99",,,,"Sunday, January 26","4.7","true","true","143",
,,,,,,,,,"ALSLF3ULUWXC6","Arteck",,,"https://www.amazon.com/sp?seller=ALSLF3ULUWXC6","https://m.media-amazon.com/images/I/41Fc11Dvn8L._AC_US.jpg","https://m.media-amazon.com/images/I/512IZhEjG1L._AC_US.jpg","https://m.media-amazon.com/images/I/418cMaukpiL._AC_US.jpg","https://m.media-amazon.com/images/I/41SAnLIPjLL._AC_US.jpg","https://m.media-amazon.com/images/I/51ojUdGb7sL._AC_US.jpg","https://m.media-amazon.com/images/I/41KGqMLn1RL._AC_US.jpg","https://m.media-amazon.com/images/I/41p0OubP+QL._AC_US.jpg",,,"$","45.99","Arteck Universal Multi-Device Bluetooth Keyboard and Mouse Full Size Wireless Bluetooth Keyboard and Ergonomic Mouse Set for Windows, iOS, Android, Computer Desktop PC Laptop iPad Tablet Smartphone","https://www.amazon.com/dp/B0BZDFGG52","true",,"$","39.99",,,,"Saturday, January 25","4.3","true","true","150",
,,,,,,,,,"A3QNK8FA0OH8ZA","BFRIENDit",,,"https://www.amazon.com/sp?seller=A3QNK8FA0OH8ZA","https://m.media-amazon.com/images/I/41oluvWUqoL._AC_US.jpg","https://m.media-amazon.com/images/I/510cdnJt-EL._AC_US.jpg","https://m.media-amazon.com/images/I/51fpQ6mRdbL._AC_US.jpg","https://m.media-amazon.com/images/I/51bBIGlIWsL._AC_US.jpg","https://m.media-amazon.com/images/I/51G0mW-nrCL._AC_US.jpg","https://m.media-amazon.com/images/I/51tWqkJNXZL._AC_US.jpg",,,,,,"Bluetooth Keyboard, Quiet USB Wired Computer Keyboards, Full Size Low-Profile Flat Key, Multi-Device Rechargeable Keyboard for MacBook Pro/Air, iMac, Mac Mini","https://www.amazon.com/dp/B0DFG2V5NQ","true",,"$","49.5",,,,"Saturday, January 25","4.1","true","true","139",
